Date,ESTX50,FTSE,SP500,HangSeng ,Nikkei,SPASX200,GBP/EUR (FTSE),USD/EUR(SP500),HKD/EUR(HangSeng),JPY/EUR(Nikkei),AUD/EUR (S&P ASX200)
13/06/2012,2143.5,5473.74,1324.02002,18948.449219,8557.570312,4072.899902,1.2448,0.7996,0.1034,0.0101,0.7956
12/06/2012,2143.38,5432.37,1309.400024,18719.890625,8478.780273,4063.699951,1.2412,0.8021,0.1018,0.01,0.7906
11/06/2012,2137.7,5435.08,1325.719971,18978.880859,8612.139648,4108.600098,1.2272,0.79,0.1026,0.01,0.7894
08/06/2012,2143.9,5447.79,1314.98999,18797.939453,8609.780273,4108.600098,1.236,0.7959,0.1025,0.01,0.787
07/06/2012,2143.08,5384.11,1316.150024,18825.5,8639.25,4055.300049,1.2312,0.7949,0.1035,0.01,0.7887
06/06/2012,2137.73,5260.19,1285.609985,18349.679688,8428.360352,4043.699951,1.2346,0.803,0.1031,0.0099,0.7825
05/06/2012,2087.31,5320.86,1277.819946,18373.220703,8331.019531,3985,1.2308,0.8003,0.1036,0.0098,0.7779
04/06/2012,2078.96,5320.86,1278.290039,18249.609375,8278.650391,4063.899902,1.2361,0.8043,0.1042,0.0099,0.78
01/06/2012,2068.66,5320.86,1309.869995,18498.910156,8465.469727,4076.300049,1.2463,0.809,0.1041,0.0099,0.7867
31/05/2012,2118.94,5297.28,1313.089966,18470.769531,8499.679688,4094.199951,1.2513,0.8086,0.1031,0.0098,0.7849
30/05/2012,2116.18,5391.14,1331.25,18897.119141,8637.950195,4114.399902,1.2517,0.8007,0.1027,0.0098,0.7871
29/05/2012,2160.31,5356.34,1318.900024,18735.5,8565.55957,4068,1.2503,0.7973,0.1025,0.0098,0.7854
28/05/2012,2147.92,5351.53,1320.810059,18672.320312,8604.990234,4029.199951,1.2469,0.7955,0.1027,0.0097,0.7797
25/05/2012,2161.87,5350.05,1320.810059,18734.380859,8616.849609,4057.300049,1.2497,0.7974,0.1023,0.0097,0.7786
24/05/2012,2156.52,5266.41,1318.719971,18755.089844,8537.990234,4068.199951,1.2462,0.7943,0.1015,0.0097,0.7747
23/05/2012,2134.05,5403.28,1316.02002,18842.320312,8715.139648,4117.5,1.2429,0.7882,0.1005,0.0096,0.772
22/05/2012,2192.85,5304.48,1316.089966,19061.419922,8721.589844,4083.5,1.2349,0.7804,0.1007,0.0096,0.7733
21/05/2012,2150.16,5267.62,1295.72998,18902,8617.919922,4053.199951,1.2369,0.7822,0.1014,0.0096,0.7705
18/05/2012,2144.69,5338.38,1305.050049,18787,8727.580078,4141.799805,1.2437,0.7881,0.1012,0.0095,0.7791
17/05/2012,2146.91,5405.25,1324.819946,19369.429688,8789.469727,4169.200195,1.2508,0.7863,0.1011,0.0095,0.7794
16/05/2012,2175.34,5437.62,1330.780029,19655.339844,8865.780273,4252.799805,1.2562,0.7853,0.1004,0.0094,0.7804
15/05/2012,2178.67,5465.52,1338.359985,19702.539062,8910.849609,4285.799805,1.2547,0.7796,0.0999,0.0094,0.7763
14/05/2012,2201.95,5575.52,1351.930054,20037.519531,8986.219727,4287.5,1.2463,0.7761,0.0996,0.0094,0.7766
11/05/2012,2254.54,5543.95,1358.109985,20083.269531,9019.400391,4296,1.2468,0.7732,0.0996,0.0094,0.777
10/05/2012,2247.38,5530.05,1354.579956,20313.970703,9013.259766,4269.899902,1.2469,0.7732,0.0991,0.0093,0.7761
09/05/2012,2225.63,5554.55,1363.199951,20361.550781,9112.719727,4310.799805,1.2422,0.7692,0.0986,0.0093,0.7775
08/05/2012,2236.11,5655.06,1369.160034,20647.380859,9190.5,4310.299805,1.2399,0.7658,0.0988,0.0094,0.7813
07/05/2012,2283.09,5766.55,1368.790039,20658.410156,9198.169922,4375.399902,1.2392,0.7673,0.098,0.0093,0.7789
04/05/2012,2248.34,5766.55,1391.51001,21107.189453,9397.870117,4421.799805,1.23,0.7602,0.098,0.0093,0.7804
03/05/2012,2287.1,5758.11,1402.319946,21209.439453,9397.870117,4434.899902,1.2312,0.7602,0.0974,0.0094,0.7849
02/05/2012,2290.31,5812.23,1405.5,21245.480469,9397.870117,4435.899902,1.2249,0.7553,0.0973,0.0094,0.7803
01/05/2012,2306.69,5737.78,1397.859985,20889.769531,9471.660156,4398.600098,1.2258,0.755,0.0973,0.0095,0.787
30/04/2012,2306.43,5777.11,1403.26001,20889.769531,9564.400391,4373.399902,1.2287,0.7552,0.0977,0.0095,0.7897
27/04/2012,2344.02,5748.72,1400.189941,20916.080078,9564.400391,4376.700195,1.2266,0.7582,0.0975,0.0095,0.786
26/04/2012,2322.69,5718.89,1390.640015,20753.179688,9613.160156,4369.100098,1.2225,0.7563,0.0977,0.0094,0.7838
25/04/2012,2322.91,5709.49,1372.109985,20751.539062,9578.419922,4344.799805,1.2231,0.7578,0.0979,0.0095,0.7821
24/04/2012,2284.08,5665.57,1366.969971,20606.169922,9466.080078,4344.799805,1.2255,0.7601,0.0977,0.0093,0.784
23/04/2012,2244.83,5772.15,1378.530029,20970.960938,9599.200195,4364.299805,1.2225,0.7579,0.0981,0.0094,0.7862
20/04/2012,2311.27,5744.55,1376.959961,20933.269531,9574.990234,4359.299805,1.2219,0.7612,0.0982,0.0094,0.7863
19/04/2012,2284.67,5745.29,1385.079956,20767.460938,9578.679688,4349.899902,1.2207,0.762,0.0982,0.0093,0.789
18/04/2012,2327.84,5766.95,1390.780029,20800.210938,9594.299805,4301.600098,1.2127,0.7617,0.0981,0.0091,0.7912
17/04/2012,2367.05,5666.28,1369.569946,20678.039062,9476.150391,4302,1.2099,0.7613,0.0986,0.0092,0.788
16/04/2012,2301.19,5651.79,1370.27002,20516.089844,9522.700195,4312.5,1.2131,0.7653,0.0977,0.009,0.7934
13/04/2012,2291.51,5710.46,1387.609985,20640.5,9613.19043,4294.399902,1.21,0.7584,0.0982,0.009,0.7914
12/04/2012,2352.24,5634.74,1368.77002,20179.720703,9486.19043,4248.899902,1.213,0.7627,0.0984,0.0091,0.7858
11/04/2012,2341.36,5595.55,1358.97998,20092.960938,9398.599609,4309.799805,1.2126,0.7644,0.0982,0.0091,0.7836
10/04/2012,2321.53,5723.67,1382.180054,20387.429688,9583.360352,4309.799805,1.2124,0.7628,0.0983,0.009,0.7859
09/04/2012,2392.54,5703.77,1397.449951,20479.269531,9565.30957,4322.5,1.2124,0.7632,0.0986,0.0091,0.7859
06/04/2012,2392.54,5703.77,1398.790039,20479.269531,9710.25,4322.5,1.2115,0.7655,0.098,0.0091,0.7886
05/04/2012,2392.54,5703.77,1398.790039,20479.269531,9737.5,4322.5,1.209,0.7609,0.0973,0.0092,0.7809
04/04/2012,2398.46,5838.34,1413.089966,20704.150391,10045.879883,4328.100098,1.2022,0.7556,0.0967,0.0091,0.7803
03/04/2012,2458.98,5874.89,1418.97998,20704.150391,10082.209961,4336.299805,1.2025,0.7506,0.0964,0.009,0.7816
02/04/2012,2501.18,5768.45,1408.469971,20662.970703,10161.719727,4349.399902,1.1987,0.7484,0.0968,0.0091,0.7816
30/03/2012,2477.28,5742.03,1403.310059,20380.060547,10089.099609,4340.299805,1.1993,0.7518,0.0967,0.0091,0.7799
29/03/2012,2452.74,5808.99,1405.390015,20720.339844,10134.780273,4339.399902,1.1929,0.7509,0.0967,0.0092,0.78
28/03/2012,2496.69,5869.55,1412.52002,20959.980469,10153.509766,4297.799805,1.1972,0.7508,0.0964,0.0092,0.7847
27/03/2012,2525.21,5902.7,1416.550049,20921.800781,10152.900391,4273.5,1.1951,0.7486,0.097,0.0092,0.7882
26/03/2012,2539.87,5854.89,1397.109985,20672.369141,10040.099609,4269.700195,1.196,0.7534,0.0976,0.0092,0.7882
23/03/2012,2525.43,5845.65,1392.780029,20740.560547,10014.870117,4262.299805,1.1983,0.7577,0.0975,0.0092,0.7873
22/03/2012,2530.22,5891.95,1402.890015,20886.119141,10055.160156,4251.600098,1.2005,0.7569,0.0974,0.0092,0.7905
21/03/2012,2567.58,5891.41,1405.52002,20948.130859,10100.870117,4265.5,1.199,0.7562,0.0973,0.0094,0.792
20/03/2012,2576.61,5961.11,1409.589966,21183.039062,10150.849609,4292.399902,1.2,0.7552,0.0977,0.0094,0.8008
19/03/2012,2608.42,5965.58,1404.170044,21454.009766,10150.849609,4282.399902,1.2015,0.7586,0.0985,0.0093,0.8032
16/03/2012,2608.3,5940.72,1402.550049,21350.25,10110.570312,4278.299805,1.2009,0.7644,0.0989,0.0093,0.8045
15/03/2012,2593.97,5945.43,1394.170044,21323.060547,10115.400391,4282.100098,1.2025,0.7675,0.0985,0.0093,0.8019
14/03/2012,2574.79,5955.91,1395.949951,21564.210938,10064.120117,4260.799805,1.2006,0.7646,0.098,0.0092,0.8055
13/03/2012,2556.82,5892.75,1371.920044,21279.410156,9921.25,4203.399902,1.1887,0.7605,0.0983,0.0092,0.7991
12/03/2012,2514.97,5887.49,1370.780029,21073.589844,10015.919922,4214.799805,1.1951,0.7625,0.0971,0.0093,0.8052
09/03/2012,2515.95,5859.73,1365.969971,20930.929688,9911.070312,4180.200195,1.1918,0.7529,0.0979,0.0091,0.8014
08/03/2012,2514.22,5791.41,1352.650024,20722.949219,9674.94043,4152.100098,1.197,0.7605,0.0982,0.0091,0.8047
07/03/2012,2460.77,5765.8,1343.390015,20521.960938,9509.099609,4193.200195,1.1985,0.7624,0.0974,0.0094,0.8041
06/03/2012,2443.52,5874.82,1363.630005,21173.740234,9704.610352,4253.399902,1.1997,0.7564,0.0977,0.0095,0.8066
05/03/2012,2529.86,5911.13,1369.589966,21518.029297,9756.980469,4268.399902,1.2003,0.758,0.0968,0.0095,0.8139
02/03/2012,2546.16,5931.25,1374.089966,21618.150391,9797.049805,4264.200195,1.1982,0.751,0.0967,0.0095,0.8119
01/03/2012,2548.66,5871.51,1365.900024,21578.189453,9771.339844,4291,1.1943,0.7504,0.0957,0.0095,0.8049
29/02/2012,2512.11,5927.91,1372.199951,21643.849609,9771.620117,4269.200195,1.1809,0.7425,0.0962,0.0097,0.7997
28/02/2012,2519.72,5915.55,1367.560059,21303.390625,9567.120117,4268,1.1807,0.7463,0.0958,0.0098,0.8027
27/02/2012,2513.06,5935.13,1365.199951,21381.660156,9726.200195,4296.299805,1.1794,0.7426,0.0964,0.0098,0.7949
24/02/2012,2523.69,5937.89,1363.459961,21438.970703,9594.849609,4288,1.177,0.7476,0.0973,0.0097,0.8012
23/02/2012,2508.08,5916.55,1357.530029,21356.529297,9549.769531,4291.899902,1.1824,0.7549,0.0974,0.0098,0.8025
22/02/2012,2519,5928.2,1362.109985,21339.019531,9459.740234,4288.399902,1.1921,0.7554,0.0974,0.0097,0.8051
21/02/2012,2541.6,5945.25,1361.219971,21434.310547,9458.679688,4258.600098,1.1966,0.7549,0.0978,0.0098,0.812
20/02/2012,2550.28,5905.07,1358.060059,21760.339844,9534.030273,4213.700195,1.2016,0.7583,0.0982,0.0098,0.8167
17/02/2012,2520.31,5885.38,1358.060059,21503.589844,9371.120117,4192.700195,1.2025,0.7613,0.0987,0.01,0.8188
16/02/2012,2489.34,5892.16,1342.609985,21266.509766,9232.379883,4243.200195,1.2008,0.7652,0.0982,0.01,0.8181
15/02/2012,2493.96,5899.87,1350.52002,20993.580078,9108.839844,4242,1.1952,0.7617,0.0977,0.01,0.814
14/02/2012,2488.29,5905.7,1351.300049,20845.240234,8978.719727,4279.299805,1.1948,0.7579,0.0976,0.01,0.8134
13/02/2012,2491.54,5852.39,1343.060059,20718.800781,8954.030273,4244.899902,1.1941,0.7569,0.0971,0.01,0.8094
10/02/2012,2480.76,5895.47,1351.209961,20986.25,9010.530273,4280.299805,1.1902,0.7527,0.0973,0.01,0.8116
09/02/2012,2522.34,5875.93,1349.969971,20922.289062,8996.129883,4283.399902,1.1928,0.7541,0.0972,0.0099,0.8145
08/02/2012,2512.92,5890.26,1347.040039,20827.890625,8971.879883,4268.799805,1.1986,0.754,0.0982,0.0099,0.8147
07/02/2012,2514.12,5892.2,1344.329956,20808.050781,8904.160156,4290.5,1.2046,0.7613,0.0983,0.0098,0.8164
06/02/2012,2507.89,5901.07,1344.319946,21015.550781,8939.990234,4267,1.2058,0.7624,0.0981,0.0099,0.8199
03/02/2012,2515.15,5796.07,1326.209961,20680.710938,8849.169922,4271.600098,1.2023,0.7607,0.0979,0.01,0.8146
02/02/2012,2478.15,5790.72,1324.23999,20638.960938,8865.280273,4242.5,1.2028,0.7597,0.0985,0.0101,0.8131
01/02/2012,2470.79,5681.61,1312.449951,20394.669922,8789.05957,4258.899902,1.2042,0.7643,0.0981,0.01,0.811
31/01/2012,2416.66,5671.09,1313.530029,20326.490234,8781.44043,4270.700195,1.1951,0.7612,0.0975,0.0101,0.8059
30/01/2012,2404.62,5733.45,1316.160034,20518,8803.790039,4286.700195,1.1894,0.756,0.0984,0.0102,0.8037
27/01/2012,2436.62,5795.2,1318.25,20443.460938,8851.019531,4276.700195,1.197,0.7631,0.0983,0.0103,0.8108
26/01/2012,2460.4,5723,1326.280029,20453.470703,8890.490234,4227.700195,1.1946,0.763,0.0989,0.0103,0.8086
25/01/2012,2421.12,5751.9,1314.400024,20110.369141,8842.009766,4227.700195,1.1987,0.7674,0.0989,0.0103,0.8048
24/01/2012,2432.07,5782.56,1315.959961,20110.369141,8815.360352,4228.399902,1.1949,0.7675,0.1001,0.0102,0.8084
23/01/2012,2441.44,5728.55,1315.290039,20110.369141,8753.910156,4236.299805,1.2078,0.7768,0.0994,0.0102,0.8135
20/01/2012,2426.96,5741.15,1314.48999,20161.720703,8751.179688,4222.200195,1.1943,0.7711,0.1002,0.0102,0.8035
19/01/2012,2435.04,5702.37,1308.069946,19842.460938,8596.679688,4228.200195,1.2002,0.7777,0.1011,0.0103,0.8109
18/01/2012,2390.64,5693.95,1293.650024,19651.589844,8458.290039,4216.799805,1.2035,0.7849,0.1016,0.0102,0.8146
17/01/2012,2396.63,5657.44,1290.219971,19185.849609,8420.120117,4159.600098,1.2096,0.7895,0.1019,0.0101,0.8136
16/01/2012,2361.56,5636.64,1294.819946,19070.740234,8409.790039,4190.399902,1.2089,0.7911,0.1004,0.01,0.8144
13/01/2012,2338.01,5662.42,1294.819946,19232.210938,8471.099609,4190.399902,1.1959,0.7797,0.1013,0.01,0.8056
12/01/2012,2345.85,5670.82,1292.47998,19112.759766,8423.099609,4190.5,1.2059,0.7869,0.1008,0.01,0.8112
11/01/2012,2339.51,5696.7,1292.02002,19071.900391,8440.959961,4160.899902,1.2118,0.7827,0.1009,0.01,0.8071
10/01/2012,2347.47,5612.26,1280.77002,18948.119141,8422.990234,4114.200195,1.2108,0.7833,0.1014,0.0099,0.8019
09/01/2012,2286.45,5649.68,1277.829956,18588.359375,8488.980469,4115.399902,1.2143,0.7876,0.1007,0.0098,0.8033
06/01/2012,2298.65,5624.26,1280.930054,18784.859375,8488.980469,4140.299805,1.2114,0.782,0.0994,0.0098,0.8025
05/01/2012,2315.75,5668.45,1277.300049,18753.380859,8515.660156,4179.399902,1.2063,0.7725,0.0986,0.0098,0.8006
04/01/2012,2349.89,5699.91,1277.030029,18970.599609,8549.540039,4124.100098,1.1988,0.7662,0.0995,0.0098,0.7947
03/01/2012,2389.91,5572.28,1258.859985,18770.640625,8434.900391,4069.899902,1.1991,0.773,0.0995,0.0098,0.7907
02/01/2012,2370.2,5566.77,1262.819946,18489.039062,8434.900391,4076.899902,1.1982,0.7727,0.0993,0.0098,0.7895
30/12/2011,2316.55,5566.77,1262.819946,18489.039062,8434.900391,4076.899902,1.1889,0.7715,0.0994,0.0099,0.7818
29/12/2011,2292.28,5507.4,1249.75,18329.609375,8367.709961,4081.800049,1.1942,0.7729,0.0984,0.0099,0.7799
28/12/2011,2255.03,5512.7,1265.380005,18621.5,8426.089844,4139.399902,1.1983,0.7649,0.0984,0.0099,0.7765
27/12/2011,2290.31,5456.97,1265.02002,18629.169922,8443,4103,1.1965,0.7656,0.0986,0.0099,0.7782
26/12/2011,2290.37,5456.97,1254,18589.679688,8504.459961,4103,1.1953,0.7665,0.0984,0.0099,0.7783
23/12/2011,2290.37,5456.97,1254,18589.679688,8429.540039,4103,1.201,0.7662,0.0985,0.0097,0.7756
22/12/2011,2273.02,5389.74,1243.719971,18356.869141,8429.540039,4133.5,1.2009,0.7663,0.0982,0.0096,0.7734
21/12/2011,2244.35,5419.6,1241.25,18462.640625,8442.740234,4074,1.197,0.7644,0.0988,0.0096,0.7703
20/12/2011,2262.39,5364.99,1205.719971,18044.75,8318.030273,4060.600098,1.1923,0.7691,0.0985,0.0096,0.761
19/12/2011,2202.95,5387.34,1219.73999,18053.640625,8363.389648,4148,1.1913,0.7666,0.0987,0.0096,0.7655
16/12/2011,2202.72,5400.85,1216.089966,18025.599609,8416.209961,4141.799805,1.1912,0.7682,0.099,0.0096,0.7618
15/12/2011,2224.89,5366.8,1212.119995,18122.730469,8449.049805,4179.399902,1.1912,0.7702,0.0986,0.0096,0.7631
14/12/2011,2205.91,5490.15,1225.72998,18301.050781,8513.769531,4184.5,1.1877,0.7673,0.0974,0.0095,0.7683
13/12/2011,2260.98,5427.86,1236.829956,18327.449219,8535.519531,4235.600098,1.1812,0.7582,0.096,0.0095,0.7632
12/12/2011,2269.46,5529.21,1255.050049,18853.320312,8652.980469,4222.299805,1.1693,0.747,0.096,0.0096,0.7624
09/12/2011,2342.59,5483.77,1234.47998,18721.160156,8521.330078,4259.600098,1.1712,0.7493,0.0959,0.0096,0.7617
08/12/2011,2288.05,5546.91,1260.869995,19112.330078,8664.349609,4288.799805,1.1708,0.7454,0.096,0.0097,0.7674
07/12/2011,2344.92,5568.72,1258.140015,19114.019531,8629.19043,4272.600098,1.1639,0.7462,0.0961,0.0097,0.7645
06/12/2011,2356.71,5567.96,1257.189941,19011.810547,8644.969727,4317,1.1676,0.7467,0.0958,0.0097,0.7663
05/12/2011,2369.39,5552.29,1244.329956,19117.890625,8697.780273,4292.799805,1.1632,0.7442,0.0959,0.0097,0.7638
02/12/2011,2342.5,5489.34,1246.030029,18977.199219,8603.230469,4225.299805,1.1649,0.7427,0.0958,0.0096,0.7605
01/12/2011,2313.84,5505.42,1246.910034,19033.960938,8581.200195,4157.5,1.1679,0.7441,0.0964,0.0096,0.7649
30/11/2011,2330.43,5337,1196.719971,18192.289062,8407.629883,4098.100098,1.1712,0.7508,0.0964,0.0096,0.751
29/11/2011,2234.17,5312.76,1192.560059,18225.099609,8371.009766,4065.199951,1.1644,0.7511,0.0963,0.0096,0.7432
28/11/2011,2221.76,5164.65,1158.670044,18019.210938,8269.910156,3997.100098,1.1621,0.7508,0.0969,0.0096,0.7369
25/11/2011,2111.26,5127.57,1161.410034,17658.779297,8138.189941,4042.899902,1.1606,0.7492,0.0961,0.0096,0.7282
24/11/2011,2090.25,5139.78,1187.47998,17657.689453,8189.419922,4049.399902,1.1632,0.7492,0.095,0.0095,0.7258
23/11/2011,2096.79,5206.82,1187.47998,17954.580078,8263.860352,4125.100098,1.157,0.7401,0.0951,0.0094,0.7273
22/11/2011,2136.81,5222.6,1192.97998,18225.480469,8263.860352,4147.100098,1.1589,0.7409,0.095,0.0095,0.7289
21/11/2011,2160.28,5362.94,1215.619995,18213.720703,8349.049805,4172.100098,1.1688,0.7402,0.0949,0.0095,0.7391
18/11/2011,2236.68,5423.14,1216.189941,18561.039062,8374.160156,4238.200195,1.1704,0.7429,0.0954,0.0093,0.7428
17/11/2011,2242.78,5509.02,1236.560059,18686.169922,8421.879883,4246.299805,1.1684,0.743,0.0949,0.0093,0.7488
16/11/2011,2267.96,5517.44,1257.810059,19483.099609,8546.75,4291.299805,1.1686,0.7386,0.0943,0.0093,0.7515
15/11/2011,2254,5519.04,1251.699951,19305.279297,8546.990234,4299.700195,1.1663,0.7335,0.0931,0.0092,0.7486
14/11/2011,2288.32,5545.38,1263.849976,19600.369141,8631.280273,4310.5,1.1644,0.7241,0.0935,0.0094,0.7481
11/11/2011,2324.81,5444.82,1240.119995,19143.580078,8545.919922,4245.299805,1.1711,0.7352,0.0949,0.0094,0.7461
10/11/2011,2254.92,5460.38,1229.589966,19091.400391,8597.280273,4306.100098,1.1749,0.7381,0.093,0.0092,0.7488
09/11/2011,2249.39,5567.34,1275.180054,20067.380859,8724.599609,4311.100098,1.1632,0.7227,0.0934,0.0093,0.7509
08/11/2011,2303.2,5510.82,1261.119995,19848.5,8744.360352,4282.5,1.165,0.7257,0.093,0.0093,0.7528
07/11/2011,2275.92,5527.16,1253.209961,19894.220703,8771.820312,4281.899902,1.1613,0.7226,0.0933,0.0093,0.7525
04/11/2011,2291.47,5545.64,1260.819946,19922.769531,8761.269531,4200.600098,1.1605,0.7238,0.0936,0.0094,0.7527
03/11/2011,2347.94,5484.1,1238.25,19418.820312,8719.919922,4192.299805,1.1602,0.7272,0.0939,0.0094,0.7519
02/11/2011,2291.89,5421.57,1219.619995,19091.849609,8719.919922,4216.100098,1.1641,0.73,0.0929,0.0094,0.7538
01/11/2011,2259.73,5544.22,1251,19461.080078,8880.75,4278.100098,1.16,0.7215,0.091,0.0094,0.7605
31/10/2011,2385.22,5702.24,1284.959961,20027.720703,9011.179688,4348.899902,1.1393,0.7066,0.0911,0.0094,0.7565
28/10/2011,2462.36,5713.82,1284.390015,20152.220703,9059.040039,4366.399902,1.1349,0.705,0.0927,0.0094,0.7549
27/10/2011,2476.92,5553.24,1243.969971,19067.589844,8779.400391,4247.399902,1.1494,0.7203,0.0925,0.0095,0.748
26/10/2011,2335.06,5525.54,1229.170044,18727.960938,8673.849609,4213.100098,1.1503,0.7189,0.0923,0.0093,0.7495
25/10/2011,2343.96,5548.06,1254.189941,18867.509766,8866.429688,4268.399902,1.1476,0.7178,0.0927,0.0094,0.7511
24/10/2011,2369.07,5488.65,1238.719971,18444.160156,8764.919922,4155.200195,1.1498,0.7211,0.0925,0.0095,0.7447
21/10/2011,2337.51,5384.68,1215.390015,18034.199219,8679.040039,4145.700195,1.1463,0.7259,0.0935,0.0094,0.7423
20/10/2011,2271.77,5450.49,1209.920044,18198.119141,8733.599609,4201.100098,1.1463,0.727,0.0936,0.0096,0.7435
19/10/2011,2330.08,5410.35,1223.459961,18400.330078,8808.25,4196,1.1431,0.7278,0.0936,0.0096,0.7466
18/10/2011,2306.81,5436.7,1200.75,18411.400391,8758.740234,4254.899902,1.1459,0.7281,0.0926,0.0097,0.7395
17/10/2011,2315.89,5466.36,1224.469971,18808.660156,8881.44043,4221.700195,1.1391,0.72,0.0927,0.0097,0.7436
14/10/2011,2355.48,5403.38,1205.650024,18639.429688,8782.910156,4232.799805,1.1441,0.726,0.0932,0.0098,0.7395
13/10/2011,2332.52,5441.8,1206.959961,18601.650391,8832.80957,4216.600098,1.1423,0.7254,0.0942,0.0098,0.7346
12/10/2011,2372.15,5395.7,1196.189941,17990.560547,8719.669922,4214.5,1.1421,0.7326,0.0942,0.0099,0.7298
11/10/2011,2315.97,5399,1194.599976,18441.869141,8733.540039,4215.100098,1.1479,0.733,0.0959,0.0097,0.7327
10/10/2011,2320.8,5303.4,1158.150024,17853.259766,8593.219727,4083.300049,1.161,0.7463,0.096,0.0097,0.7283
07/10/2011,2269.19,5291.26,1165.030029,17540.720703,8593.219727,4083.300049,1.149,0.7445,0.0962,0.0097,0.7249
06/10/2011,2248.78,5102.17,1144.109985,16975,8463.830078,3942.899902,1.1583,0.7488,0.0962,0.0096,0.7234
05/10/2011,2179.42,4944.44,1124.030029,16731.580078,8491.429688,3897,1.1593,0.749,0.0974,0.0097,0.7158
04/10/2011,2091.09,5075.5,1097.420044,16731.580078,8426.389648,3891.600098,1.1703,0.7584,0.0963,0.0096,0.7226
03/10/2011,2138.24,5128.48,1131.209961,17179.199219,8567.980469,3990.600098,1.1674,0.7497,0.0959,0.0097,0.7247
30/09/2011,2179.66,5196.84,1159.930054,17946.240234,8713.910156,4014.800049,1.1491,0.7361,0.0948,0.0097,0.719
29/09/2011,2212.44,5217.63,1151.73999,18011.060547,8527.639648,4021.800049,1.1507,0.7391,0.0944,0.0096,0.7213
28/09/2011,2176.64,5294.05,1175.390015,17962.490234,8607.919922,4012.100098,1.1504,0.7357,0.0948,0.0096,0.7291
27/09/2011,2194.03,5089.37,1163.319946,17818.970703,8496.330078,3890.199951,1.15,0.7391,0.0949,0.0095,0.7261
26/09/2011,2083.35,5066.81,1136.910034,17634.419922,8547.620117,3917.800049,1.1448,0.7401,0.0948,0.0094,0.7235
23/09/2011,2026.03,5041.61,1128.819946,17585.789062,8643.019531,3944.899902,1.1396,0.7428,0.0945,0.0094,0.7247
22/09/2011,1995.75,5288.41,1164.550049,18296.800781,8643.019531,4044.600098,1.1417,0.7363,0.0937,0.0095,0.7399
21/09/2011,2098.49,5363.71,1203.630005,18891.5,8717,4049.899902,1.1488,0.7298,0.0938,0.0095,0.7487
20/09/2011,2140.41,5259.56,1204.5,19008.609375,8763.610352,4077.199951,1.1473,0.7312,0.0939,0.0095,0.7462
19/09/2011,2096.1,5368.41,1214.98999,19247.589844,8785.280273,4140.100098,1.1501,0.7314,0.093,0.0094,0.7526
16/09/2011,2159.28,5337.54,1209.209961,19545.5,8785.280273,4085.300049,1.1376,0.7203,0.0933,0.0093,0.7443
15/09/2011,2155.62,5227.02,1189.439941,19186.759766,8645.379883,4030.800049,1.1467,0.7276,0.0937,0.0092,0.7467
14/09/2011,2083.38,5174.25,1173.319946,19216.289062,8623.549805,4076.699951,1.1529,0.7309,0.0938,0.0092,0.7536
13/09/2011,2036.64,5129.62,1162.589966,19264.679688,8588.740234,4052.300049,1.1599,0.7315,0.0945,0.0092,0.7575
12/09/2011,1995.01,5214.65,1153.5,19264.679688,8578.709961,4169.299805,1.1665,0.737,0.0939,0.0092,0.7672
09/09/2011,2073.67,5340.38,1185.369995,19997.890625,8739.490234,4186.100098,1.1495,0.7203,0.091,0.0091,0.7619
08/09/2011,2163.4,5318.59,1197.97998,20159.289062,8863.240234,4196.200195,1.1342,0.7095,0.0916,0.0091,0.7558
07/09/2011,2151.16,5156.84,1165.849976,19836.25,8723.049805,4097.5,1.1387,0.7144,0.0911,0.009,0.7492
06/09/2011,2080.1,5102.58,1173.969971,19374.919922,8687.110352,4122.700195,1.143,0.7094,0.0906,0.009,0.7481
05/09/2011,2107.27,5292.03,1203.900024,19830.5,8828.459961,4221.200195,1.1402,0.7059,0.0907,0.009,0.7487
02/09/2011,2220.72,5418.65,1203.900024,20557.919922,8980.55957,4295.200195,1.1348,0.7013,0.0893,0.009,0.752
01/09/2011,2305.75,5394.53,1219.119995,20790.220703,9017.009766,4297.899902,1.1295,0.6954,0.0889,0.009,0.7429
31/08/2011,2302.08,5268.66,1213,20256.339844,8938.30957,4269.200195,1.129,0.6926,0.0884,0.009,0.7392
30/08/2011,2239.14,5129.92,1209.76001,20203.550781,8958.5,4275,1.1305,0.6888,0.0885,0.0091,0.7344
29/08/2011,2239.3,5131.1,1177.910034,19883.060547,8802.25,4209.5,1.1262,0.6898,0.0885,0.0091,0.7292
26/08/2011,2190.44,5131.1,1158.849976,19733.710938,8746.769531,4206.700195,1.1322,0.6956,0.089,0.0091,0.7252
25/08/2011,2216.7,5205.85,1176.689941,19744.519531,8748.009766,4182.700195,1.1352,0.6938,0.0889,0.0091,0.726
24/08/2011,2238.7,5129.42,1162.160034,19863.109375,8812.160156,4186.5,1.1421,0.6927,0.0893,0.0091,0.7288
23/08/2011,2199.98,5095.3,1124.359985,19476.470703,8703.30957,4085.5,1.1462,0.6964,0.0892,0.009,0.724
22/08/2011,2183.39,5040.76,1123.550049,19465.300781,8686.910156,4099,1.1463,0.6956,0.0891,0.0091,0.722
19/08/2011,2159.07,5092.23,1140.469971,19478.820312,8771.700195,4209.700195,1.1516,0.6978,0.089,0.0091,0.724
